0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.624614018468641007e+04
4.166666666666666435e-02,1.705217072507053672e+04
6.250000000000000000e-02,1.651776434356850586e+04
8.333333333333332871e-02,1.431172640494773441e+04
1.041666666666666574e-01,1.406067151502256092e+04
1.250000000000000000e-01,1.573426687017640870e+04
1.458333333333333148e-01,1.529576732653233557e+04
1.666666666666666574e-01,1.373946172218922220e+04
1.875000000000000000e-01,1.371242861226597233e+04
2.083333333333333148e-01,1.553793733446000260e+04
2.291666666666666574e-01,1.504706349861047420e+04
2.500000000000000000e-01,1.356447569042444957e+04
2.708333333333333148e-01,1.373039772196561171e+04
2.916666666666666297e-01,1.526853833044250496e+04
3.125000000000000000e-01,1.526298959126204500e+04
3.333333333333333148e-01,1.354418412688538228e+04
3.541666666666666297e-01,1.367940574886637478e+04
3.750000000000000000e-01,1.526461568265392270e+04
3.958333333333333148e-01,1.526291402989316703e+04
4.166666666666666297e-01,1.344912855432614379e+04
4.375000000000000000e-01,1.331987274770364820e+04
4.583333333333333148e-01,1.526912115952141903e+04
4.791666666666666297e-01,1.535607192418405975e+04
5.000000000000000000e-01,1.355298392677887750e+04
5.208333333333332593e-01,1.355337878466984694e+04
5.416666666666666297e-01,1.527362460969966924e+04
5.625000000000000000e-01,1.527357112843741925e+04
5.833333333333332593e-01,1.381306995550940701e+04
6.041666666666666297e-01,1.361257772820931859e+04
6.250000000000000000e-01,1.527803357628885715e+04
6.458333333333332593e-01,1.527750685575697935e+04
6.666666666666666297e-01,1.355991000748306760e+04
6.875000000000000000e-01,1.370736528587796420e+04
7.083333333333332593e-01,1.528404057527814803e+04
7.291666666666666297e-01,1.528112052010870684e+04
7.500000000000000000e-01,1.374240665075919605e+04
7.708333333333332593e-01,1.344238787547583343e+04
7.916666666666666297e-01,1.528551879234158696e+04
8.125000000000000000e-01,1.528384090487522553e+04
8.333333333333332593e-01,1.356707003796062781e+04
8.541666666666666297e-01,1.356638404141618594e+04
8.750000000000000000e-01,1.528403157707851278e+04
8.958333333333332593e-01,1.528325934053524179e+04
9.166666666666666297e-01,1.356519452902277771e+04
9.375000000000000000e-01,1.356489928015356418e+04
9.583333333333332593e-01,1.528421567670868171e+04
9.791666666666666297e-01,1.528378185322332502e+04
1.000000000000000000e+00,1.356585356239143221e+04
1.020833333333333259e+00,1.342851360580290566e+04
1.041666666666666519e+00,1.528803282855836005e+04
1.062500000000000000e+00,1.535050395789993854e+04
1.083333333333333259e+00,1.356929883623583009e+04
1.104166666666666519e+00,1.356835836495523836e+04
1.125000000000000000e+00,1.528659259081286291e+04
1.145833333333333259e+00,1.528577926018141807e+04
1.166666666666666519e+00,1.356825638034126314e+04
1.187500000000000000e+00,1.415920838356120294e+04
1.208333333333333259e+00,1.529505161090332331e+04
1.229166666666666519e+00,1.503583457643292058e+04
1.250000000000000000e+00,1.357508896874423954e+04
1.270833333333333259e+00,1.353189418405983088e+04
1.291666666666666519e+00,1.529355483364617248e+04
1.312500000000000000e+00,1.528168654572181185e+04
1.333333333333333259e+00,1.357722716821022186e+04
1.354166666666666519e+00,1.357426455944111876e+04
1.375000000000000000e+00,1.529073081722921779e+04
1.395833333333333259e+00,1.528905813533253968e+04
1.416666666666666519e+00,1.357052297473314684e+04
1.437500000000000000e+00,1.336660285357754765e+04
1.458333333333333259e+00,1.529011961523099671e+04
1.479166666666666519e+00,1.528937381507763348e+04
1.500000000000000000e+00,1.357163669396514160e+04
1.520833333333333259e+00,1.383012248782358438e+04
1.541666666666666519e+00,1.529326688668050338e+04
1.562500000000000000e+00,1.529100504625410395e+04
1.583333333333333259e+00,1.357315809267285294e+04
1.604166666666666519e+00,1.380258299475894819e+04
1.625000000000000000e+00,1.529193748384842911e+04
1.645833333333333259e+00,1.529017559644807989e+04
1.666666666666666519e+00,1.357370733765538171e+04
1.687500000000000000e+00,1.339348559625351845e+04
1.708333333333333259e+00,1.529638506990638052e+04
1.729166666666666519e+00,1.563740733729472413e+04
1.750000000000000000e+00,1.357794156363589718e+04
1.770833333333333259e+00,1.306336065868406877e+04
1.791666666666666519e+00,1.529387768951747057e+04
1.812500000000000000e+00,1.613483821957821056e+04
1.833333333333333259e+00,1.322826360168830070e+04
1.854166666666666519e+00,1.271591863512391501e+04
1.875000000000000000e+00,1.550592123215852916e+04
1.895833333333333259e+00,1.606482632401345836e+04
1.916666666666666519e+00,1.356147271282274232e+04
1.937500000000000000e+00,1.271570419697240141e+04
1.958333333333333259e+00,1.529031291256794066e+04
1.979166666666666519e+00,1.590273691531412987e+04
2.000000000000000000e+00,1.357512744296451638e+04
2.020833333333333037e+00,1.282360605322165065e+04
2.041666666666666519e+00,1.529085733861654808e+04
2.062500000000000000e+00,1.615030063960439657e+04
2.083333333333333037e+00,1.357441510800992546e+04
2.104166666666666519e+00,1.271378197280298627e+04
2.125000000000000000e+00,1.528894868360329201e+04
2.145833333333333037e+00,1.592401863723777205e+04
2.166666666666666519e+00,1.353976142361527309e+04
2.187500000000000000e+00,1.271377871832240635e+04
2.208333333333333037e+00,1.529022350139355694e+04
2.229166666666666519e+00,1.609096763991585976e+04
2.250000000000000000e+00,1.357348905633225877e+04
2.270833333333333037e+00,1.271130814846047724e+04
2.291666666666666519e+00,1.528908142811846483e+04
2.312500000000000000e+00,1.596587839372864983e+04
2.333333333333333037e+00,1.329527012522046061e+04
2.354166666666666519e+00,1.271424218298601772e+04
2.375000000000000000e+00,1.534554258560026210e+04
2.395833333333333037e+00,1.615456717499330625e+04
2.416666666666666519e+00,1.357453529700882427e+04
2.437500000000000000e+00,1.271370117280992054e+04
2.458333333333333037e+00,1.529180631775061920e+04
2.479166666666666519e+00,1.610742336930546298e+04
2.500000000000000000e+00,1.357340322283936985e+04
2.520833333333333037e+00,1.305572536597420185e+04
2.541666666666666519e+00,1.529369885381256972e+04
2.562500000000000000e+00,1.586546617778337531e+04
2.583333333333333037e+00,1.357604214507937286e+04
2.604166666666666519e+00,1.292900533987704694e+04
2.625000000000000000e+00,1.529396172704881974e+04
2.645833333333333037e+00,1.615197883303774506e+04
2.666666666666666519e+00,1.321134120414887002e+04
